     index           time           Name             ID        Type      Format  Len      Data
  00008859         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008860         000.001.037             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008861         000.003.964             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008862         000.001.036             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008863         000.002.880             接收            303        DATA    STANDARD    8      00 00 B5 BA 1F 64 00 40 
  00008864         000.001.082             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008865         000.001.038             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008866         000.002.965             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00008867         000.000.998             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008868         000.001.037             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008869         000.002.878             接收            303        DATA    STANDARD    8      00 00 B5 B9 1F 64 00 40 
  00008870         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008871         000.001.038             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008872         000.003.965             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008873         000.001.035             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008874         000.002.878             接收            303        DATA    STANDARD    8      00 00 B5 B9 1F 64 00 40 
  00008875         000.001.085             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008876         000.001.039             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008877         000.002.964             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00008878         000.000.998             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008879         000.001.036             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008880         000.002.881             接收            303        DATA    STANDARD    8      00 00 BA B9 1F 64 00 40 
  00008881         000.001.082             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008882         000.001.037             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008883         000.003.965             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008884         000.001.035             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008885         000.002.880             接收            303        DATA    STANDARD    8      00 00 BA B9 1F 64 00 40 
  00008886         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008887         000.001.036             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008888         000.002.967             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00008889         000.000.998             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008890         000.001.036             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008891         000.002.879             接收            303        DATA    STANDARD    8      00 00 B9 B9 1F 64 00 40 
  00008892         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008893         000.001.036             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008894         000.003.964             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008895         000.001.036             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008896         000.002.879             接收            303        DATA    STANDARD    8      00 00 B9 BA 1F 64 00 40 
  00008897         000.001.086             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008898         000.001.035             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008899         000.002.968             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00008900         000.000.998             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008901         000.001.034             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008902         000.002.878             接收            303        DATA    STANDARD    8      00 00 B9 BA 1F 64 00 40 
  00008903         000.001.089             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008904         000.001.033             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008905         000.003.965             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008906         000.001.037             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008907         000.002.878             接收            303        DATA    STANDARD    8      00 00 B9 B9 1F 64 00 40 
  00008908         000.001.086             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008909         000.001.034             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008910         000.002.971             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 00 61 08 
  00008911         000.000.996             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008912         000.001.033             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008913         000.002.879             接收            303        DATA    STANDARD    8      00 00 B9 BA 1F 64 00 40 
  00008914         000.001.086             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008915         000.001.035             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008916         000.003.966             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008917         000.001.034             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008918         000.002.881             接收            303        DATA    STANDARD    8      00 00 B9 BA 1F 64 00 40 
  00008919         000.001.086             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008920         000.001.033             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008921         000.002.971             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 00 61 08 
  00008922         000.000.997             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008923         000.001.032             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008924         000.002.880             接收            303        DATA    STANDARD    8      00 00 BA BA 1F 64 00 40 
  00008925         000.001.086             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008926         000.001.034             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008927         000.003.967             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008928         000.001.033             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008929         000.002.884             接收            303        DATA    STANDARD    8      00 00 BA B9 1F 64 00 40 
  00008930         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008931         000.001.032             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008932         000.002.972             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 00 61 08 
  00008933         000.000.997             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008934         000.001.031             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008935         000.002.883             接收            303        DATA    STANDARD    8      00 00 BA B9 1F 64 00 40 
  00008936         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008937         000.001.036             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008938         000.003.965             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008939         000.001.032             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008940         000.002.881             接收            303        DATA    STANDARD    8      00 00 B8 BA 1F 64 00 40 
  00008941         000.001.088             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008942         000.001.031             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008943         000.002.973             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 00 61 08 
  00008944         000.000.996             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008945         000.001.031             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008946         000.002.884             接收            303        DATA    STANDARD    8      00 00 B8 B9 1F 64 00 40 
  00008947         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008948         000.001.032             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008949         000.003.969             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008950         000.001.032             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008951         000.002.882             接收            303        DATA    STANDARD    8      00 00 B8 B9 1F 64 00 40 
  00008952         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008953         000.001.033             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008954         000.002.972             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 00 61 08 
  00008955         000.000.996             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008956         000.001.032             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008957         000.002.883             接收            303        DATA    STANDARD    8      00 00 B8 BA 1F 64 00 40 
  00008958         000.001.086             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008959         000.001.031             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008960         000.003.970             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008961         000.001.030             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008962         000.002.882             接收            303        DATA    STANDARD    8      00 00 B8 BA 1F 64 00 40 
  00008963         000.001.086             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008964         000.001.032             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008965         000.002.971             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00008966         000.000.998             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008967         000.001.033             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008968         000.002.880             接收            303        DATA    STANDARD    8      00 00 B9 BA 1F 64 00 40 
  00008969         000.001.088             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008970         000.001.030             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008971         000.003.970             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008972         000.001.030             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008973         000.002.883             接收            303        DATA    STANDARD    8      00 00 B9 BA 1F 64 00 40 
  00008974         000.001.086             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008975         000.001.031             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008976         000.002.972             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00008977         000.000.998             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008978         000.001.031             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008979         000.002.881             接收            303        DATA    STANDARD    8      00 00 B9 B9 1F 64 00 40 
  00008980         000.001.089             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008981         000.001.029             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008982         000.003.971             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008983         000.001.029             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008984         000.002.884             接收            303        DATA    STANDARD    8      00 00 B0 B9 1F 64 00 40 
  00008985         000.001.086             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008986         000.001.030             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008987         000.002.972             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00008988         000.000.999             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008989         000.001.029             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008990         000.002.883             接收            303        DATA    STANDARD    8      00 00 B0 B9 1F 64 00 40 
  00008991         000.001.088             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008992         000.001.029             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008993         000.003.972             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008994         000.001.028             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008995         000.002.885             接收            303        DATA    STANDARD    8      00 00 B0 B9 1F 64 00 40 
  00008996         000.001.086             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00008997         000.001.031             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00008998         000.002.972             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00008999         000.000.998             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009000         000.001.028             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009001         000.002.886             接收            303        DATA    STANDARD    8      00 00 B5 BA 1F 64 00 40 
  00009002         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009003         000.001.030             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009004         000.003.973             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009005         000.001.027             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009006         000.002.884             接收            303        DATA    STANDARD    8      00 00 B5 B9 1F 64 00 40 
  00009007         000.001.088             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009008         000.001.028             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009009         000.003.001             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00009010         000.000.972             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009011         000.001.027             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009012         000.002.885             接收            303        DATA    STANDARD    8      00 00 B5 B9 1F 64 00 40 
  00009013         000.001.088             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009014         000.001.027             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009015         000.004.001             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009016         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009017         000.002.886             接收            303        DATA    STANDARD    8      00 00 BC BA 1F 64 00 40 
  00009018         000.001.086             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009019         000.001.028             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009020         000.003.000             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 00 61 08 
  00009021         000.000.973             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009022         000.001.027             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009023         000.002.890             接收            303        DATA    STANDARD    8      00 00 BC B9 1F 64 00 40 
  00009024         000.001.111             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009025         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009026         000.004.003             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009027         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009028         000.002.885             接收            303        DATA    STANDARD    8      00 00 BF BA 1F 64 00 40 
  00009029         000.001.086             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009030         000.001.028             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009031         000.002.999             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 00 61 08 
  00009032         000.001.000             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009033         000.001.000             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009034         000.002.889             接收            303        DATA    STANDARD    8      00 00 BF BA 1F 64 00 40 
  00009035         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009036         000.001.027             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009037         000.003.974             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009038         000.001.026             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009039         000.002.888             接收            303        DATA    STANDARD    8      00 00 BF BA 1F 64 00 40 
  00009040         000.001.114             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009041         000.000.998             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009042         000.003.000             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 00 61 08 
  00009043         000.001.000             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009044         000.001.000             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009045         000.002.890             接收            303        DATA    STANDARD    8      00 00 BE BA 1F 64 00 40 
  00009046         000.001.111             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009047         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009048         000.004.001             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009049         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009050         000.002.917             接收            303        DATA    STANDARD    8      00 00 BE BA 1F 64 00 40 
  00009051         000.001.086             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009052         000.000.997             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009053         000.003.001             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 00 61 08 
  00009054         000.000.999             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009055         000.001.000             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009056         000.002.917             接收            303        DATA    STANDARD    8      00 00 BE BA 1F 64 00 40 
  00009057         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009058         000.001.001             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009059         000.003.999             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009060         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009061         000.002.888             接收            303        DATA    STANDARD    8      00 00 C2 BA 1F 64 00 40 
  00009062         000.001.113             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009063         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009064         000.003.000             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 00 61 08 
  00009065         000.001.000             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009066         000.001.000             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009067         000.002.887             接收            303        DATA    STANDARD    8      00 00 C2 BA 1F 64 00 40 
  00009068         000.001.114             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009069         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009070         000.004.001             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009071         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009072         000.002.889             接收            303        DATA    STANDARD    8      00 00 BB BA 1F 64 00 40 
  00009073         000.001.114             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009074         000.000.997             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009075         000.003.001             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00009076         000.000.999             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009077         000.001.000             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009078         000.002.888             接收            303        DATA    STANDARD    8      00 00 BB BA 1F 64 00 40 
  00009079         000.001.113             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009080         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009081         000.004.002             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009082         000.000.998             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009083         000.002.890             接收            303        DATA    STANDARD    8      00 00 BB BA 1F 64 00 40 
  00009084         000.001.111             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009085         000.000.998             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009086         000.003.001             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00009087         000.001.000             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009088         000.001.001             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009089         000.002.888             接收            303        DATA    STANDARD    8      00 00 BB BA 1F 64 00 40 
  00009090         000.001.112             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009091         000.000.998             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009092         000.004.002             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009093         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009094         000.002.888             接收            303        DATA    STANDARD    8      00 00 BB BA 1F 64 00 40 
  00009095         000.001.113             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009096         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009097         000.003.000             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00009098         000.001.000             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009099         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009100         000.002.891             接收            303        DATA    STANDARD    8      00 00 BB BA 1F 64 00 40 
  00009101         000.001.111             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009102         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009103         000.004.002             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009104         000.000.998             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009105         000.002.889             接收            303        DATA    STANDARD    8      00 00 B8 BA 1F 64 00 40 
  00009106         000.001.112             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009107         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009108         000.003.000             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00009109         000.001.000             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009110         000.001.000             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009111         000.002.917             接收            303        DATA    STANDARD    8      00 00 B8 BA 1F 64 00 40 
  00009112         000.001.085             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009113         000.000.997             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009114         000.004.002             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009115         000.000.998             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009116         000.002.891             接收            303        DATA    STANDARD    8      00 00 B8 BA 1F 64 00 40 
  00009117         000.001.111             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009118         000.001.000             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009119         000.002.999             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 04 61 08 
  00009120         000.001.000             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009121         000.001.000             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009122         000.002.917             接收            303        DATA    STANDARD    8      00 00 BC BA 1F 64 00 40 
  00009123         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009124         000.001.011             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009125         000.003.988             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009126         000.001.000             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009127         000.002.917             接收            303        DATA    STANDARD    8      00 00 BC B9 1F 64 00 40 
  00009128         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009129         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009130         000.003.000             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 00 61 08 
  00009131         000.001.000             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009132         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009133         000.002.918             接收            303        DATA    STANDARD    8      00 00 B5 BA 1F 64 00 40 
  00009134         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009135         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009136         000.004.001             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009137         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009138         000.002.917             接收            303        DATA    STANDARD    8      00 00 B5 BA 1F 64 00 40 
  00009139         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009140         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009141         000.003.000             接收            1E0        DATA    STANDARD    8      08 88 78 00 00 00 61 08 
  00009142         000.001.001             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
  00009143         000.000.999             接收            1E0        DATA    STANDARD    8      04 00 CD 00 00 00 00 00 
  00009144         000.002.917             接收            303        DATA    STANDARD    8      00 00 B5 BA 1F 64 00 40 
  00009145         000.001.084             接收            1E0        DATA    STANDARD    8      00 04 CD 00 CD 00 CD 80 
